CustomerID,Age,Gender,Geography,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Exited,Age_group,Churn Status
101170,63,Female,Canada,9,192296.7,1,0,0,115957.66,0,Middle Age,Retained
101171,51,Female,UK,10,107213.59,4,1,1,72907.92,0,Middle Age,Retained
101172,66,Male,Australia,7,189613.94,2,0,0,75356.77,0,Senior,Retained
101173,31,Female,UK,2,92950.75,3,1,1,65147.73,1,Adult,Churned
101174,43,Female,Australia,3,61023.64,1,1,0,96541.23,0,Adult,Retained
101175,62,Male,UK,9,182253.36,3,1,0,74037.92,0,Middle Age,Retained
101176,44,Male,Australia,0,104918.07,4,1,1,114109.8,1,Adult,Churned
101177,26,Male,UK,3,245344.28,4,1,0,156968.28,0,Young,Retained
101178,43,Female,UK,10,87371.3,1,0,1,138147.64,0,Adult,Retained
101179,74,Female,USA,9,230431.86,2,0,0,65946.81,1,Senior,Churned
101180,64,Female,Australia,9,233240.64,3,0,0,110460.79,0,Middle Age,Retained
101181,74,Female,Australia,8,60463.24,3,0,0,169623.97,0,Senior,Retained
101182,39,Male,Australia,7,199555.3,1,0,0,22959.18,0,Adult,Retained
101183,64,Female,India,10,108268.63,1,0,0,24876.48,0,Middle Age,Retained
101184,73,Male,UK,3,229381.18,1,1,0,115672.31,0,Senior,Retained
101185,47,Female,Australia,6,112531.07,4,0,0,131431.87,1,Adult,Churned
101186,60,Male,India,9,186075.93,4,1,0,50168.47,1,Middle Age,Churned
101187,65,Male,USA,2,116741.85,3,1,1,151591.82,1,Senior,Churned
101188,78,Male,Australia,8,56950.19,2,1,1,132790.04,0,Senior,Retained
101189,34,Female,Australia,9,49837.53,1,1,1,185424.96,0,Adult,Retained
101190,43,Male,India,3,106357.8,4,1,0,42101.3,0,Adult,Retained
101191,53,Male,UK,1,188873.66,2,0,1,152761.11,1,Middle Age,Churned
101192,18,Female,USA,9,151267.87,1,0,1,25892.19,0,Young,Retained
101193,25,Male,Australia,4,172157.32,2,0,0,117405.56,0,Young,Retained
101194,66,Female,UK,1,70581.59,1,1,1,114860.08,0,Senior,Retained
101195,52,Female,USA,9,120358.84,2,0,0,83793.16,0,Middle Age,Retained
101196,78,Male,Canada,5,11098.82,3,0,1,170468.52,0,Senior,Retained
101197,69,Male,Canada,10,204383.1,1,1,1,10830.42,0,Senior,Retained
101198,32,Female,USA,9,247473.04,1,1,1,108834.09,0,Adult,Retained
101199,64,Male,India,0,101719.77,3,0,1,51259.17,1,Middle Age,Churned
101200,73,Female,USA,5,2740.91,1,1,1,151264.74,0,Senior,Retained
101201,39,Female,USA,3,42448.16,1,1,0,18182.81,0,Adult,Retained
101202,31,Female,India,2,163131.72,4,1,1,167995.39,0,Adult,Retained
101203,43,Male,India,1,153019.83,3,0,0,169237.52,1,Adult,Churned
101204,45,Female,UK,6,196966.18,4,1,1,168244.54,0,Adult,Retained
101205,40,Male,UK,8,63471,3,1,0,38988.02,0,Adult,Retained
101206,31,Male,India,2,190907.98,2,1,1,129777.24,0,Adult,Retained
101207,41,Male,Canada,5,171996.01,3,1,1,12729.8,0,Adult,Retained
101208,19,Male,Canada,8,80703.62,3,1,1,171112.89,1,Young,Churned
101209,62,Female,USA,1,136372.04,4,0,1,147365.29,1,Middle Age,Churned
101210,43,Male,Australia,6,36818.45,1,0,1,110919.21,0,Adult,Retained
101211,31,Female,USA,4,113141.13,3,1,0,148812.37,0,Adult,Retained
101212,76,Female,USA,4,220299.33,1,1,1,27921.58,0,Senior,Retained
101213,73,Male,Australia,10,105297.84,3,0,1,110444.61,0,Senior,Retained
101214,68,Female,India,6,209891.68,4,0,0,65342.53,0,Senior,Retained
101215,24,Female,Canada,8,147563.34,3,1,1,194797.7,0,Young,Retained
101216,20,Male,USA,3,47969.18,2,1,1,172852.41,0,Young,Retained
101217,64,Female,Australia,8,145276.56,3,0,1,149322.38,1,Middle Age,Churned
101218,40,Female,UK,10,126495.83,3,1,1,187412.05,0,Adult,Retained
101219,63,Female,USA,9,99660.33,1,1,1,75900.23,0,Middle Age,Retained
101220,60,Female,Canada,8,29907.61,1,0,0,181167.18,0,Middle Age,Retained
101221,64,Male,India,3,104177.17,2,0,1,71795.26,0,Middle Age,Retained
101222,77,Female,USA,2,18190.59,3,0,0,149231.38,1,Senior,Churned
101223,62,Female,USA,1,24692.26,1,0,1,149919.21,0,Middle Age,Retained
101224,35,Female,Australia,8,103979.13,3,1,1,13486.48,0,Adult,Retained
101225,75,Female,UK,1,76345.37,4,1,0,78601.34,0,Senior,Retained
101226,55,Male,UK,5,231386.08,4,1,1,13692.21,0,Middle Age,Retained
101227,52,Female,India,4,93926.45,2,1,1,199447.48,1,Middle Age,Churned
101228,68,Male,Canada,4,189464.53,4,0,0,33217.38,0,Senior,Retained
101229,32,Female,India,3,132561.88,1,0,1,113134.07,1,Adult,Churned
101230,42,Male,USA,5,176021.42,1,1,1,160205.69,1,Adult,Churned
101231,72,Male,USA,4,65029,2,1,0,48240.08,1,Senior,Churned
101232,54,Male,UK,10,235476.24,3,1,0,102160.01,1,Middle Age,Churned
101233,45,Male,Canada,3,132522.12,1,0,1,125411.46,0,Adult,Retained
101234,27,Male,Australia,8,207831.02,4,0,1,40438.9,1,Young,Churned
101235,56,Female,Canada,5,91261.42,1,0,1,157925.54,0,Middle Age,Retained
101236,74,Female,USA,10,25052.84,2,1,0,66873.93,0,Senior,Retained
101237,34,Female,Australia,9,168427.91,4,1,0,50094.38,0,Adult,Retained
101238,56,Male,Canada,9,1939.91,4,1,1,116074.86,0,Middle Age,Retained
101239,39,Female,Canada,9,118823.24,4,0,1,87959.59,0,Adult,Retained
101240,43,Male,Australia,2,48200.48,2,1,1,184854.33,0,Adult,Retained
101241,79,Male,USA,9,156843.88,2,0,0,177211.91,0,Senior,Retained
101242,61,Female,Canada,5,244854.97,3,1,0,101836.63,0,Middle Age,Retained
101243,42,Female,Australia,0,116100.73,3,1,0,78260.12,0,Adult,Retained
101244,34,Male,USA,4,204374.56,3,0,1,71848.42,0,Adult,Retained
101245,30,Male,Australia,9,126946.05,2,0,1,60837.09,0,Adult,Retained
101246,37,Female,Australia,5,123960.01,4,1,1,113464.09,0,Adult,Retained
101247,42,Female,Canada,10,232605.87,4,0,0,162945.93,0,Adult,Retained
101248,21,Female,USA,7,222491.47,1,0,1,69043.76,0,Young,Retained
101249,27,Female,Canada,10,196450.12,3,0,0,46117.88,0,Young,Retained
101250,20,Male,India,8,74063.94,4,0,1,100341.92,0,Young,Retained
101251,58,Female,India,10,136252.1,4,0,0,23116.54,0,Middle Age,Retained
101252,62,Female,USA,2,55974.31,4,1,1,143243.01,0,Middle Age,Retained
101253,35,Female,Australia,1,110979.17,4,1,1,108488.07,0,Adult,Retained
101254,64,Male,Canada,3,121053.27,2,1,0,104311.21,1,Middle Age,Churned
101255,53,Male,Canada,7,207910.01,3,1,1,67084.62,0,Middle Age,Retained
101256,64,Male,USA,10,224007.09,4,0,0,181887.95,1,Middle Age,Churned
101257,39,Male,USA,7,103655.02,4,1,1,27192.4,0,Adult,Retained
101258,51,Female,India,2,4426.11,4,0,1,175266.56,0,Middle Age,Retained
101259,64,Male,UK,3,215443.46,4,1,1,81573.99,1,Middle Age,Churned
101260,25,Female,USA,2,43569.67,1,1,0,177318.47,0,Young,Retained
101261,57,Female,UK,9,155470.49,4,0,1,148464.68,0,Middle Age,Retained
101262,66,Female,USA,1,6242.73,4,1,0,29792.44,0,Senior,Retained
101263,61,Female,Australia,3,99876.62,4,1,1,167991.89,0,Middle Age,Retained
101264,36,Male,Australia,5,246490.08,1,1,1,139613.6,0,Adult,Retained
101265,59,Male,India,10,25173.4,2,1,0,16137.36,0,Middle Age,Retained
101266,58,Male,India,10,105923.29,1,1,1,35403.51,1,Middle Age,Churned
101267,54,Female,UK,4,76787.49,4,1,1,130769.33,1,Middle Age,Churned
101268,23,Female,USA,2,226272.03,2,1,0,135894.1,0,Young,Retained
101269,69,Female,Canada,1,217335.03,4,0,0,151863.77,0,Senior,Retained
101270,43,Female,India,8,59424.69,2,1,1,146846.63,0,Adult,Retained
101271,51,Female,Canada,0,20296.95,4,1,0,135308.79,0,Middle Age,Retained
101272,76,Male,Canada,8,156784.6,4,1,0,155585.39,0,Senior,Retained
101273,73,Female,USA,0,84092.18,2,1,1,119266.28,0,Senior,Retained
101274,76,Male,UK,6,168021.1,2,1,0,59550.36,0,Senior,Retained
101275,62,Female,USA,5,8029.94,4,1,0,183351.56,1,Middle Age,Churned
101276,23,Female,India,6,33349.81,1,0,1,13460.67,0,Young,Retained
101277,54,Male,Canada,2,171593.06,1,1,0,79646.73,0,Middle Age,Retained
101278,74,Male,USA,2,53092.66,1,1,0,148485.36,0,Senior,Retained
101279,50,Female,USA,10,214396.92,1,0,1,91159.65,0,Middle Age,Retained
101280,70,Female,USA,0,14647.72,2,0,1,14718.54,0,Senior,Retained
101281,39,Female,India,3,53870.5,2,1,0,22536.37,0,Adult,Retained
101282,38,Female,UK,1,249640.06,1,1,1,133241.1,1,Adult,Churned
101283,23,Male,USA,9,108269.03,3,1,0,193324.27,0,Young,Retained
101284,23,Female,India,7,175741.42,3,0,0,114854.09,0,Young,Retained
101285,72,Male,Canada,2,45665.76,3,0,0,106283.99,1,Senior,Churned
101286,65,Female,Australia,6,152467.18,4,1,0,70481.79,0,Senior,Retained
101287,21,Male,India,6,181526.52,1,1,1,58771.23,1,Young,Churned
101288,47,Male,Australia,8,78619.16,4,0,1,13987.15,0,Adult,Retained
101289,28,Female,USA,5,207224.28,2,0,0,61861.42,0,Young,Retained
101290,79,Male,USA,0,150854.39,2,0,1,95330.98,0,Senior,Retained
101291,79,Female,India,7,97280.75,3,0,0,47610.46,0,Senior,Retained
101292,47,Male,Australia,0,139410.6,3,1,0,26596.12,0,Adult,Retained
101293,48,Female,USA,2,144190.21,2,0,1,146368.29,0,Adult,Retained
101294,41,Male,Canada,10,41383.82,3,0,1,179977.85,0,Adult,Retained
101295,72,Female,UK,4,100683.09,3,1,0,187986.69,1,Senior,Churned
101296,26,Female,UK,7,85857.65,2,0,1,127419.76,0,Young,Retained
101297,72,Male,USA,8,100225.68,4,1,0,20027.17,0,Senior,Retained
101298,20,Male,Australia,6,190277.65,3,0,1,150763.9,0,Young,Retained
101299,68,Male,USA,8,120634.6,4,1,1,30918.11,0,Senior,Retained
101300,48,Male,Australia,10,235079.04,3,0,0,137252.14,0,Adult,Retained
101301,57,Female,Canada,2,73419.1,1,1,1,158079.51,0,Middle Age,Retained
101302,54,Male,Australia,4,103925.89,4,1,1,147914.3,1,Middle Age,Churned
101303,53,Female,USA,9,196739.2,4,0,0,190857.92,0,Middle Age,Retained
101304,41,Male,Canada,7,136506.15,3,1,0,150247.79,0,Adult,Retained
101305,48,Female,India,0,136757.04,4,1,0,141709.86,0,Adult,Retained
101306,23,Female,UK,7,13335.04,1,0,0,59731.2,0,Young,Retained
101307,19,Female,USA,6,99649.92,2,1,0,185706.05,0,Young,Retained
101308,37,Female,USA,0,67683.43,1,1,0,44113.34,1,Adult,Churned
101309,45,Male,USA,9,249833.78,2,0,1,181930.36,0,Adult,Retained
101310,28,Male,Canada,9,77088.77,1,0,0,69405.88,0,Young,Retained
101311,21,Female,India,5,221124.13,1,1,0,34731.08,0,Young,Retained
101312,32,Male,Australia,0,169058.43,4,1,0,167069.78,1,Adult,Churned
101313,23,Male,India,1,85229.1,1,1,1,10474.14,0,Young,Retained
101314,71,Female,Canada,4,135883.59,3,1,0,168096.78,0,Senior,Retained
101315,66,Male,USA,1,210133.97,3,1,0,59839.25,0,Senior,Retained
101316,47,Male,UK,9,220842.07,3,0,1,178097.04,0,Adult,Retained
101317,73,Male,USA,0,40098.47,3,1,1,141381.04,0,Senior,Retained
101318,55,Female,Australia,5,84893.29,4,0,0,136574.83,0,Middle Age,Retained
101319,68,Male,UK,7,83805.8,3,0,1,79410.72,1,Senior,Churned
101320,79,Female,USA,7,10511.2,1,0,1,21286.57,0,Senior,Retained
101321,74,Male,UK,7,149559.44,3,0,0,167713.89,0,Senior,Retained
101322,19,Male,India,10,213705.01,4,1,0,42471.72,0,Young,Retained
101323,32,Male,Canada,5,95393.6,2,1,0,80729.14,0,Adult,Retained
101324,28,Female,USA,10,185008.99,1,1,1,124067.39,0,Young,Retained
101325,25,Female,Australia,2,156925.1,1,0,0,101628.21,0,Young,Retained
101326,43,Male,India,0,93912.18,4,0,1,47745.52,1,Adult,Churned
101327,68,Female,USA,1,35264.95,2,1,0,36717.11,0,Senior,Retained
101328,62,Male,India,4,177330.96,3,0,1,33416.79,0,Middle Age,Retained
101329,61,Female,Australia,9,213641.29,2,1,0,173971.5,1,Middle Age,Churned
101330,22,Female,USA,4,171463.62,1,0,1,15996.31,0,Young,Retained
101331,23,Male,Australia,9,4469.62,1,0,0,195632.71,0,Young,Retained
101332,43,Male,UK,0,54058.22,1,0,0,47720.45,0,Adult,Retained
101333,71,Male,Australia,0,17370,2,0,0,30961.24,0,Senior,Retained
101334,21,Male,UK,8,142596.52,3,0,1,119624.61,1,Young,Churned
101335,36,Female,USA,1,189119.42,1,0,1,25197.33,0,Adult,Retained
101336,37,Female,UK,6,27644.8,4,0,0,124466.12,0,Adult,Retained
101337,50,Female,USA,9,209584.46,3,1,1,171619.06,1,Middle Age,Churned
101338,37,Male,USA,3,138877.24,1,1,0,19100.62,0,Adult,Retained
101339,66,Male,Canada,6,172492.25,3,0,1,161975.03,0,Senior,Retained
101340,29,Female,USA,7,242850.46,4,0,0,84950.71,0,Young,Retained
101341,64,Male,UK,4,20920.25,2,1,1,40303.22,0,Middle Age,Retained
101342,18,Female,Canada,0,225306.01,1,0,1,43458.33,0,Young,Retained
101343,43,Female,Canada,3,31525.67,4,1,1,184565.26,0,Adult,Retained
101344,31,Female,USA,9,98239.7,1,1,1,31015.09,0,Adult,Retained
101345,55,Female,Australia,2,212859.67,1,1,1,174688.73,0,Middle Age,Retained
101346,54,Female,Australia,9,226563.56,2,1,0,113406.48,0,Middle Age,Retained
101347,79,Male,Canada,4,126592.92,2,1,1,17420.67,0,Senior,Retained
101348,28,Male,USA,9,148526.16,3,0,1,98250.47,0,Young,Retained
101349,53,Male,Australia,9,177036.83,4,0,1,165315.41,0,Middle Age,Retained
101350,30,Female,USA,5,208189.67,4,1,1,147978.53,0,Adult,Retained
101351,60,Female,USA,1,30377.79,2,0,0,102868.66,0,Middle Age,Retained
101352,20,Female,Canada,6,202517.33,1,1,1,173409.48,0,Young,Retained
101353,50,Female,Canada,2,120319.04,3,0,1,32869.3,0,Middle Age,Retained
101354,23,Male,India,0,112655.86,2,0,0,182888.8,0,Young,Retained
101355,67,Male,Australia,9,105974.94,3,0,0,170823.83,0,Senior,Retained
101356,73,Female,Australia,2,127302.9,3,0,1,144572.6,0,Senior,Retained
101357,27,Female,Australia,8,236262.64,4,0,0,165398.67,1,Young,Churned
101358,22,Female,UK,9,137050.94,3,0,1,113324.95,0,Young,Retained
101359,40,Male,USA,10,238294.38,4,0,1,138280.86,0,Adult,Retained
101360,27,Male,Canada,10,45072.53,1,0,0,116513.63,0,Young,Retained
101361,61,Male,Australia,5,181033.99,1,1,1,77531.42,0,Middle Age,Retained
101362,19,Female,India,10,203059.88,2,1,0,118083.55,1,Young,Churned
101363,30,Female,Australia,5,169782.21,1,0,0,58918.41,1,Adult,Churned
101364,57,Male,USA,3,151730.57,4,0,1,93653.04,0,Middle Age,Retained
101365,19,Female,USA,7,141203.2,3,0,1,63347.33,0,Young,Retained
101366,37,Male,Canada,4,215232.62,3,1,0,33348.68,0,Adult,Retained
101367,18,Female,UK,6,205411.65,1,0,1,71153.75,0,Young,Retained
101368,54,Male,Canada,8,30572.18,4,0,0,171877.57,0,Middle Age,Retained
101369,26,Female,Australia,4,212146.91,3,1,0,82405.35,0,Young,Retained
101370,34,Male,India,10,103517.15,1,1,0,152120.69,0,Adult,Retained
101371,26,Male,Canada,4,63424.21,4,1,0,43287.59,0,Young,Retained
101372,28,Male,UK,3,217442.14,4,0,1,90639.64,0,Young,Retained
101373,32,Male,Canada,5,108006.2,3,1,1,31822.65,0,Adult,Retained
101374,41,Male,USA,1,202091.17,2,0,1,36338,0,Adult,Retained
101375,55,Male,Australia,2,65850.9,2,1,1,127312.91,0,Middle Age,Retained
101376,72,Female,Australia,0,982.33,4,0,1,125421.55,0,Senior,Retained
101377,52,Female,Australia,1,123864.8,4,0,1,50540.66,0,Middle Age,Retained
101378,47,Female,Australia,1,25057.06,1,0,0,100140.41,0,Adult,Retained
101379,48,Male,Australia,7,188593.99,4,1,1,174028.17,0,Adult,Retained
101380,66,Male,Australia,7,69018.78,1,0,0,43098.29,0,Senior,Retained
101381,22,Female,India,1,110911.41,1,0,0,13650,0,Young,Retained
101382,79,Male,UK,5,21758.39,1,0,0,133879.08,0,Senior,Retained
101383,77,Male,Australia,4,71664.81,4,1,1,20164.66,0,Senior,Retained
101384,61,Male,UK,2,195372.56,4,0,0,196188.65,0,Middle Age,Retained
101385,67,Male,Australia,4,37896.98,1,0,1,125827.85,0,Senior,Retained
101386,31,Male,Canada,4,161789.89,3,0,0,99375.31,0,Adult,Retained
101387,70,Female,Australia,4,229356.46,4,0,1,91698.58,0,Senior,Retained
101388,73,Female,USA,2,169959.19,2,1,1,118883.43,0,Senior,Retained
101389,28,Female,India,2,202755.42,3,0,1,27218.64,1,Young,Churned
101390,26,Female,Canada,3,27242.91,2,1,1,186703.62,0,Young,Retained
101391,51,Female,Canada,6,62682.96,4,1,1,128871.99,1,Middle Age,Churned
101392,29,Male,USA,1,223634.71,3,0,0,44955.91,0,Young,Retained
101393,52,Male,Australia,9,178776.4,4,1,1,116890.4,0,Middle Age,Retained
101394,52,Male,India,3,159888.46,4,1,1,35318.74,0,Middle Age,Retained
101395,18,Male,Canada,3,165941.68,3,1,0,13335.02,1,Young,Churned
101396,57,Female,India,0,103550.14,4,0,1,129798.23,0,Middle Age,Retained
101397,39,Female,Canada,9,11139.16,3,1,1,133211.83,0,Adult,Retained
101398,77,Female,Australia,7,196110.39,4,1,1,120902.35,0,Senior,Retained
101399,46,Male,Canada,0,169678.31,1,0,1,44861.81,0,Adult,Retained
101400,25,Female,Canada,7,118201.12,2,0,1,124651.67,1,Young,Churned
101401,28,Male,UK,6,224939.9,1,1,0,20737.08,0,Young,Retained
101402,58,Female,Australia,8,84039.92,4,1,1,125755.29,0,Middle Age,Retained
101403,54,Female,USA,7,73580.44,4,1,0,115263.23,0,Middle Age,Retained
101404,31,Male,USA,4,218199.08,4,0,1,134498.42,1,Adult,Churned
101405,77,Male,Australia,7,199246.91,1,1,0,180140.37,0,Senior,Retained
101406,47,Female,USA,10,128744.95,4,0,0,171568.04,0,Adult,Retained
101407,52,Female,Australia,9,32683.68,3,1,0,196324.3,1,Middle Age,Churned
101408,38,Male,USA,2,53767.87,2,1,1,195485.8,0,Adult,Retained
101409,54,Female,UK,9,164057,4,0,1,156740.74,0,Middle Age,Retained
101410,22,Female,USA,6,96260.31,4,1,0,191719.73,0,Young,Retained
101411,36,Male,Canada,3,209118.3,2,0,1,174783.94,0,Adult,Retained
101412,76,Female,Australia,4,237488.75,2,1,1,148240.67,0,Senior,Retained
101413,31,Male,India,8,201409.23,2,0,0,24323.01,0,Adult,Retained
101414,43,Female,India,6,94386.36,1,0,1,19319.48,0,Adult,Retained
101415,79,Male,Australia,3,197171.61,1,1,0,169143.92,0,Senior,Retained
101416,21,Female,UK,5,87860.42,4,0,1,103034.61,1,Young,Churned
101417,42,Male,USA,9,41775.02,2,1,0,164775.27,0,Adult,Retained
101418,62,Female,UK,10,8348.3,4,0,1,69454.47,0,Middle Age,Retained
101419,59,Male,India,6,96429.18,4,0,1,85553.47,0,Middle Age,Retained
101420,42,Female,Australia,9,225889.83,4,0,0,143035.48,0,Adult,Retained
101421,35,Female,Australia,8,59746.65,1,1,0,183912.08,0,Adult,Retained
101422,57,Female,UK,3,51628.29,2,0,1,26674.68,0,Middle Age,Retained
101423,25,Female,UK,9,242455.2,4,0,0,173680.85,0,Young,Retained
101424,56,Female,USA,2,6251.03,1,0,0,160672.42,0,Middle Age,Retained
101425,57,Female,Canada,7,196445.54,3,1,0,69952.46,0,Middle Age,Retained
101426,31,Female,Canada,0,80342.49,3,1,0,77491.16,0,Adult,Retained
101427,49,Female,USA,8,9371.99,4,0,0,18827.68,0,Adult,Retained
101428,68,Female,Canada,0,229450.64,4,0,1,12990.72,0,Senior,Retained
101429,78,Male,India,1,34910.58,2,1,0,100631.16,0,Senior,Retained
101430,55,Male,Canada,7,137944.82,2,0,0,28152.53,1,Middle Age,Churned
101431,50,Female,USA,8,68513.55,4,0,0,46860.34,0,Middle Age,Retained
101432,40,Male,Canada,6,16298.2,1,0,0,170885.77,0,Adult,Retained
101433,32,Female,Australia,2,12480.62,4,0,1,118495.39,0,Adult,Retained
101434,50,Female,UK,6,28889.17,2,0,0,130390.16,0,Middle Age,Retained
101435,42,Male,India,5,17841.75,2,0,1,45621.07,0,Adult,Retained
101436,34,Female,Australia,1,190139.53,1,1,1,167445.74,0,Adult,Retained
101437,50,Female,Australia,2,121391.55,4,0,0,174916.16,0,Middle Age,Retained
101438,64,Male,USA,10,85723.02,2,0,0,109432.24,0,Middle Age,Retained
101439,72,Male,UK,9,104592.23,4,1,1,183385.98,0,Senior,Retained
101440,19,Female,UK,9,232236.68,2,1,1,170517.44,0,Young,Retained
101441,31,Male,India,4,227687.95,3,1,1,148951.59,0,Adult,Retained
101442,70,Male,USA,9,178919.12,3,1,0,149474.42,0,Senior,Retained
101443,57,Female,India,3,221170.59,3,0,1,30024.76,0,Middle Age,Retained
101444,57,Male,Canada,1,79912.01,2,1,0,61458.85,0,Middle Age,Retained
101445,68,Male,Australia,3,95277.33,1,0,1,22700.97,1,Senior,Churned
101446,56,Female,India,7,153428.05,3,1,1,11649.43,1,Middle Age,Churned
101447,68,Male,Australia,4,155906.49,2,1,0,40078.81,1,Senior,Churned
101448,23,Male,USA,4,120424.96,4,1,0,177292.56,0,Young,Retained
101449,23,Female,Canada,9,100164.46,3,0,1,55576.07,0,Young,Retained
101450,20,Female,USA,2,246545.08,1,1,0,194329.25,0,Young,Retained
101451,24,Female,Canada,7,205280.91,1,1,0,123485.29,0,Young,Retained
101452,68,Male,Canada,5,108745.05,1,1,1,55079.11,0,Senior,Retained
101453,25,Female,Australia,1,181823.12,4,0,0,104454.85,0,Young,Retained
101454,59,Female,USA,1,67390.42,4,0,0,51628.02,0,Middle Age,Retained
101455,69,Male,USA,8,25042.33,1,1,1,196954.98,1,Senior,Churned
101456,32,Female,India,6,88107.76,1,0,1,170980.35,1,Adult,Churned
101457,64,Female,USA,9,100743.2,1,1,0,14985.37,0,Middle Age,Retained
101458,46,Female,India,8,4134.28,4,0,0,190077.45,1,Adult,Churned
101459,50,Female,UK,5,203698,4,1,0,147002.37,0,Middle Age,Retained
101460,69,Male,UK,4,89798.35,2,0,1,25652.44,0,Senior,Retained
101461,47,Female,UK,0,145104.54,3,1,1,137421.17,0,Adult,Retained
101462,56,Female,USA,5,18490.8,4,0,0,132916.07,0,Middle Age,Retained
101463,44,Male,USA,5,43749.21,1,0,0,51569.86,1,Adult,Churned
101464,53,Female,India,2,222423.43,3,1,0,154104.87,0,Middle Age,Retained
101465,46,Male,Canada,2,152171.88,4,1,1,26542.29,1,Adult,Churned
101466,55,Male,India,2,237571.01,3,0,1,102994.58,1,Middle Age,Churned
101467,74,Male,UK,2,249687.51,2,1,0,11885.41,0,Senior,Retained
101468,50,Female,India,6,92965.03,4,1,0,194060.12,0,Middle Age,Retained
101469,78,Male,Canada,9,74700.77,1,1,0,152797.09,0,Senior,Retained
101470,54,Male,USA,10,214589.01,1,1,0,40181.89,0,Middle Age,Retained
101471,44,Male,India,1,249652.86,2,0,1,74918.07,0,Adult,Retained
101472,72,Female,UK,9,157410.31,2,1,0,40506.85,1,Senior,Churned
101473,50,Female,UK,9,198785.18,2,0,0,155657.32,0,Middle Age,Retained
101474,79,Female,USA,1,195436.46,2,0,1,21190.3,1,Senior,Churned
101475,21,Female,India,2,88834.93,2,1,0,169677.26,0,Young,Retained
